factor,score_date,decile,average_forward_return,stock_count,exec_date,attribution_date,attribution_month
Grouped8_Equal,20260227,2,-0.06528101943612154,524,20260302,20260302,2026-03
Grouped8_Equal,20260227,3,-0.06646193187852552,524,20260302,20260302,2026-03
Grouped8_Equal,20260227,4,-0.07167400807375472,523,20260302,20260302,2026-03
Grouped8_Equal,20260227,5,-0.06675987227227738,524,20260302,20260302,2026-03
Grouped8_Equal,20260227,6,-0.06491439667121278,524,20260302,20260302,2026-03
Grouped8_Equal,20260227,7,-0.06400004102987186,523,20260302,20260302,2026-03
Grouped8_Equal,20260227,8,-0.06466529031367055,524,20260302,20260302,2026-03
Grouped8_Equal,20260227,9,-0.0656611026817541,524,20260302,20260302,2026-03
Grouped8_Equal,20260227,10,-0.08151811665221667,524,20260302,20260302,2026-03
Grouped8_Equal,20260331,1,0.08606326290640579,524,20260401,20260401,2026-04
Grouped8_Equal,20260331,2,0.06346586274475377,524,20260401,20260401,2026-04
Grouped8_Equal,20260331,3,0.07040050028970261,524,20260401,20260401,2026-04
Grouped8_Equal,20260331,4,0.06209574043199288,525,20260401,20260401,2026-04
Grouped8_Equal,20260331,5,0.06623387595726289,524,20260401,20260401,2026-04
Grouped8_Equal,20260331,6,0.06174670328543667,524,20260401,20260401,2026-04
Grouped8_Equal,20260331,7,0.06217327582105803,525,20260401,20260401,2026-04
Grouped8_Equal,20260331,8,0.06712505332671859,524,20260401,20260401,2026-04
Grouped8_Equal,20260331,9,0.058345345901921516,524,20260401,20260401,2026-04
Grouped8_Equal,20260331,10,0.088475649428685,525,20260401,20260401,2026-04
Grouped8_Equal,20260430,1,-0.05382903574078999,525,20260506,20260506,2026-05
Grouped8_Equal,20260430,2,-0.040127182272756245,526,20260506,20260506,2026-05
Grouped8_Equal,20260430,3,-0.05653055523624058,526,20260506,20260506,2026-05
Grouped8_Equal,20260430,4,-0.057260521544463476,525,20260506,20260506,2026-05
Grouped8_Equal,20260430,5,-0.04007014088053353,526,20260506,20260506,2026-05
Grouped8_Equal,20260430,6,-0.019918627809425233,526,20260506,20260506,2026-05
Grouped8_Equal,20260430,7,-0.03104775235958893,525,20260506,20260506,2026-05
Grouped8_Equal,20260430,8,-0.028198329643676488,526,20260506,20260506,2026-05
Grouped8_Equal,20260430,9,-0.03677512518304721,526,20260506,20260506,2026-05
Grouped8_Equal,20260430,10,-0.009576252855875688,526,20260506,20260506,2026-05
Grouped8_Equal,20260529,1,-0.02135986081187999,526,20260601,20260601,2026-06
Grouped8_Equal,20260529,2,-0.044821794084839786,527,20260601,20260601,2026-06
Grouped8_Equal,20260529,3,-0.04399404964166761,527,20260601,20260601,2026-06
Grouped8_Equal,20260529,4,-0.06506392454738007,527,20260601,20260601,2026-06
Grouped8_Equal,20260529,5,-0.03330687272620857,527,20260601,20260601,2026-06
Grouped8_Equal,20260529,6,-0.049737016193525496,527,20260601,20260601,2026-06
Grouped8_Equal,20260529,7,-0.039503267519821306,527,20260601,20260601,2026-06
Grouped8_Equal,20260529,8,-0.003766242511254802,527,20260601,20260601,2026-06
Grouped8_Equal,20260529,9,0.0040938073779904875,527,20260601,20260601,2026-06
Grouped8_Equal,20260529,10,0.031095314292878255,526,20260601,20260601,2026-06
Grouped8_Equal,20260630,1,-0.050633293356568965,527,20260701,20260701,2026-07
Grouped8_Equal,20260630,2,-0.038357495909678865,528,20260701,20260701,2026-07
Grouped8_Equal,20260630,3,-0.029501825115139685,528,20260701,20260701,2026-07
Grouped8_Equal,20260630,4,-0.031074090878805853,528,20260701,20260701,2026-07
Grouped8_Equal,20260630,5,-0.030794671186644546,528,20260701,20260701,2026-07
Grouped8_Equal,20260630,6,-0.025008706834771244,528,20260701,20260701,2026-07
Grouped8_Equal,20260630,7,-0.02121645522815463,528,20260701,20260701,2026-07
Grouped8_Equal,20260630,8,-0.026657668028490903,528,20260701,20260701,2026-07
Grouped8_Equal,20260630,9,-0.03412938119264563,528,20260701,20260701,2026-07
Grouped8_Equal,20260630,10,-0.059441605447872664,528,20260701,20260701,2026-07
